Date,State,City,Population,EnergySource,WaterConsumption,SGD %,AQI,AQI_Bucket,Waste Type,Disposal Method,Recycling Rate (%),Cost of Waste Management(?/Ton)
24-07-2016,Uttar Pradesh,Noida,651887,Mixed,102.64,16.73,66,Satisfactory,E-Waste,Recycling,54.87,4810.77
24-07-2016,Uttar Pradesh,Ghaziabad,1709915,Coal,203.26,19.61,105,Moderate,Mixed,Landfill,17.32,1831.94
24-07-2016,Uttar Pradesh,Ghazipur,101606,Solar,126.68,8.26,206,Poor,Biomedical,Recycling,54.87,4608.5
24-07-2016,Uttar Pradesh,Lucknow,3241685,Solar,227.1,19.47,110,Moderate,Mixed,Incineration,34.92,1385.11
24-07-2016,Uttar Pradesh,Meerut,1431267,Wind,228.08,5.73,237,Poor,E-Waste,Composting,38.02,1934.41
25-07-2016,Uttar Pradesh,Noida,703996,Coal,156.11,24.36,443,Severe,Biomedical,Incineration,32.41,3505.14
25-07-2016,Uttar Pradesh,Ghaziabad,1669151,Coal,177.77,15.36,203,Poor,Plastic,Composting,19.02,3828.76
25-07-2016,Uttar Pradesh,Ghazipur,110151,Hydro,83.34,13.75,57,Satisfactory,E-Waste,Landfill,34.03,3114.67
25-07-2016,Uttar Pradesh,Lucknow,3151329,Solar,209.26,19.77,339,Very Poor,Biomedical,Incineration,28.82,2289.06
25-07-2016,Uttar Pradesh,Meerut,1435459,Hydro,103.82,15.34,372,Very Poor,Mixed,Incineration,47.56,2991.74
26-07-2016,Uttar Pradesh,Noida,725415,Wind,88.91,8.42,134,Moderate,Organic,Composting,48.46,2316.22
26-07-2016,Uttar Pradesh,Ghaziabad,1712910,Coal,171.97,8.4,162,Moderate,Organic,Incineration,16.6,1958.49
26-07-2016,Uttar Pradesh,Ghazipur,95840,Mixed,130.16,9.23,114,Moderate,Plastic,Composting,41.14,4268
26-07-2016,Uttar Pradesh,Lucknow,3240384,Wind,84.68,13.28,426,Severe,Organic,Incineration,25.55,3675.73
26-07-2016,Uttar Pradesh,Meerut,1438143,Coal,233.1,15.56,91,Satisfactory,Plastic,Recycling,23,1814.13
27-07-2016,Uttar Pradesh,Noida,694886,Wind,137.27,17.95,142,Moderate,Organic,Recycling,34.87,2055.23
27-07-2016,Uttar Pradesh,Ghaziabad,1682191,Wind,203.87,17.41,408,Severe,Organic,Composting,29.47,4852.36
27-07-2016,Uttar Pradesh,Ghazipur,91352,Solar,188.5,14.65,409,Severe,Biomedical,Landfill,20.64,4568.37
27-07-2016,Uttar Pradesh,Lucknow,3171821,Solar,158.69,17.02,146,Moderate,E-Waste,Landfill,33.21,4411.37
27-07-2016,Uttar Pradesh,Meerut,1381126,Hydro,226.87,23.41,50,Good,Organic,Incineration,28.56,1968.06
28-07-2016,Uttar Pradesh,Noida,700073,Coal,206.81,17.7,114,Moderate,E-Waste,Composting,20.04,1723.58
28-07-2016,Uttar Pradesh,Ghaziabad,1742782,Wind,100.84,21.27,386,Very Poor,Organic,Landfill,16.11,1788.32
28-07-2016,Uttar Pradesh,Ghazipur,161873,Wind,122.92,7.53,181,Moderate,Biomedical,Recycling,46.26,4549.31
28-07-2016,Uttar Pradesh,Lucknow,3238728,Wind,81.04,20.91,180,Moderate,Plastic,Recycling,16.6,1219.34
28-07-2016,Uttar Pradesh,Meerut,1416234,Coal,139.77,11.67,424,Severe,Biomedical,Landfill,43.4,1838.61
29-07-2016,Uttar Pradesh,Noida,731411,Coal,157.52,10.62,119,Moderate,E-Waste,Landfill,16.59,3287.42
29-07-2016,Uttar Pradesh,Ghaziabad,1722916,Solar,90.21,5.54,399,Very Poor,Plastic,Composting,47.75,3768.23
29-07-2016,Uttar Pradesh,Ghazipur,99474,Hydro,194.33,24.46,58,Satisfactory,Plastic,Composting,16.54,3638.82
29-07-2016,Uttar Pradesh,Lucknow,3218032,Wind,111.13,18.27,119,Moderate,Plastic,Recycling,58.05,4786.84
29-07-2016,Uttar Pradesh,Meerut,1407212,Coal,85.21,22.01,296,Poor,E-Waste,Composting,24.32,2057.87
30-07-2016,Uttar Pradesh,Noida,710040,Mixed,209.78,16.31,395,Very Poor,E-Waste,Composting,34.54,1944.69
30-07-2016,Uttar Pradesh,Ghaziabad,1747417,Solar,193.04,14.1,302,Very Poor,Plastic,Landfill,22.68,4778.67
30-07-2016,Uttar Pradesh,Ghazipur,161671,Hydro,207.91,6.46,367,Very Poor,E-Waste,Incineration,36.48,2389.45
30-07-2016,Uttar Pradesh,Lucknow,3220366,Mixed,210.54,23.79,359,Very Poor,Plastic,Landfill,49.75,2579.02
30-07-2016,Uttar Pradesh,Meerut,1355275,Hydro,196.54,10.05,109,Moderate,Organic,Incineration,48.13,4678.49
31-07-2016,Uttar Pradesh,Noida,695442,Mixed,234.5,17.89,292,Poor,Plastic,Composting,46.36,1561.38
31-07-2016,Uttar Pradesh,Ghaziabad,1727270,Hydro,231.69,19.61,96,Satisfactory,Mixed,Incineration,20.39,1473.42
31-07-2016,Uttar Pradesh,Ghazipur,126346,Wind,97.69,9.14,324,Very Poor,Organic,Landfill,54.41,4937.53
31-07-2016,Uttar Pradesh,Lucknow,3189118,Mixed,82.66,15.67,445,Severe,Biomedical,Landfill,37.47,3993.77
31-07-2016,Uttar Pradesh,Meerut,1408786,Hydro,120.05,14.42,101,Moderate,Biomedical,Recycling,38.3,4751.75
01-08-2016,Uttar Pradesh,Noida,734336,Mixed,159.53,14.47,278,Poor,Organic,Composting,31.29,1883.46
01-08-2016,Uttar Pradesh,Ghaziabad,1746260,Mixed,115.55,20,426,Severe,Biomedical,Incineration,36.03,3139.51
01-08-2016,Uttar Pradesh,Ghazipur,152907,Solar,157.26,14.8,328,Very Poor,E-Waste,Landfill,30.63,2018.66
01-08-2016,Uttar Pradesh,Lucknow,3248764,Coal,92.77,24.6,144,Moderate,Biomedical,Recycling,49.53,3969.94
01-08-2016,Uttar Pradesh,Meerut,1395143,Coal,227.44,21.65,266,Poor,Plastic,Landfill,42.65,2697.56
02-08-2016,Uttar Pradesh,Noida,727599,Solar,158.51,7.07,374,Very Poor,Mixed,Landfill,35.61,3010.5
02-08-2016,Uttar Pradesh,Ghaziabad,1746143,Wind,89.19,9.27,211,Poor,Plastic,Incineration,24.12,4842.04
02-08-2016,Uttar Pradesh,Ghazipur,72855,Wind,136.02,11.3,250,Poor,Biomedical,Incineration,40.28,2404.44
02-08-2016,Uttar Pradesh,Lucknow,3208508,Wind,224.43,23.22,133,Moderate,Mixed,Composting,57.33,2847.02
02-08-2016,Uttar Pradesh,Meerut,1355756,Hydro,169.07,24.29,138,Moderate,E-Waste,Recycling,34.75,3759.1
03-08-2016,Uttar Pradesh,Noida,670488,Wind,131.2,6.78,87,Satisfactory,Plastic,Composting,20.98,2268.63
03-08-2016,Uttar Pradesh,Ghaziabad,1696774,Coal,168.64,9.26,258,Poor,Plastic,Recycling,35.99,4059.27
03-08-2016,Uttar Pradesh,Ghazipur,146287,Solar,165.09,5.03,316,Very Poor,E-Waste,Recycling,24.66,4619.74
03-08-2016,Uttar Pradesh,Lucknow,3216109,Wind,143.62,8.97,410,Severe,Plastic,Recycling,40.34,2357.99
03-08-2016,Uttar Pradesh,Meerut,1375575,Coal,218.29,14.49,411,Severe,E-Waste,Composting,20.11,3244.04
04-08-2016,Uttar Pradesh,Noida,747911,Mixed,89.56,11.26,196,Moderate,Biomedical,Incineration,26.74,4844.11
04-08-2016,Uttar Pradesh,Ghaziabad,1672906,Mixed,175.9,10.27,180,Moderate,Mixed,Composting,52.84,2478.9
04-08-2016,Uttar Pradesh,Ghazipur,155799,Hydro,236.9,13.52,88,Satisfactory,Biomedical,Landfill,27.23,2685.2
04-08-2016,Uttar Pradesh,Lucknow,3228527,Hydro,91.55,11.59,195,Moderate,Organic,Recycling,51.35,2265.74
04-08-2016,Uttar Pradesh,Meerut,1412699,Solar,174.24,15.59,152,Moderate,Organic,Composting,18.41,1558.04
05-08-2016,Uttar Pradesh,Noida,748181,Solar,217.84,20.31,319,Very Poor,Biomedical,Composting,35.07,1538.03
05-08-2016,Uttar Pradesh,Ghaziabad,1667873,Mixed,93.67,16.77,268,Poor,Biomedical,Recycling,26.98,4527.75
05-08-2016,Uttar Pradesh,Ghazipur,160005,Coal,149.36,19.24,109,Moderate,Organic,Composting,57.56,2391.14
05-08-2016,Uttar Pradesh,Lucknow,3174413,Coal,158,12.69,235,Poor,Biomedical,Landfill,23.68,2031.34
05-08-2016,Uttar Pradesh,Meerut,1401116,Hydro,213.9,20.42,151,Moderate,E-Waste,Composting,34.89,4166.85
06-08-2016,Uttar Pradesh,Noida,665220,Coal,158.76,6.83,443,Severe,Biomedical,Recycling,29.32,3378.36
06-08-2016,Uttar Pradesh,Ghaziabad,1691952,Mixed,125.1,9.74,192,Moderate,E-Waste,Incineration,54.93,2861.26
06-08-2016,Uttar Pradesh,Ghazipur,164269,Mixed,185.89,24.58,215,Poor,Organic,Composting,15.67,3528.49
06-08-2016,Uttar Pradesh,Lucknow,3155119,Wind,109.49,18.15,239,Poor,Biomedical,Incineration,28.51,1797.93
06-08-2016,Uttar Pradesh,Meerut,1371256,Coal,129.61,12.98,137,Moderate,Plastic,Recycling,30.05,1912.67
07-08-2016,Uttar Pradesh,Noida,672059,Coal,103.36,17.65,409,Severe,Plastic,Landfill,56.67,1710.8
07-08-2016,Uttar Pradesh,Ghaziabad,1661362,Mixed,164.23,17.66,189,Moderate,E-Waste,Composting,53.02,2787.37
07-08-2016,Uttar Pradesh,Ghazipur,96132,Solar,173.13,11.82,40,Good,Biomedical,Landfill,45.7,1831.88
07-08-2016,Uttar Pradesh,Lucknow,3194845,Wind,196.68,17.14,147,Moderate,Plastic,Landfill,41.51,2076.35
07-08-2016,Uttar Pradesh,Meerut,1350470,Solar,138.31,14.68,224,Poor,Biomedical,Landfill,45.41,4600.59
08-08-2016,Uttar Pradesh,Noida,671585,Wind,103.03,7.41,56,Satisfactory,Plastic,Incineration,15.07,3822.42
08-08-2016,Uttar Pradesh,Ghaziabad,1680281,Wind,102.77,19.11,425,Severe,Plastic,Recycling,25.67,4595.39
08-08-2016,Uttar Pradesh,Ghazipur,76016,Mixed,210.32,8.85,341,Very Poor,Organic,Composting,27.3,4995.19
08-08-2016,Uttar Pradesh,Lucknow,3170157,Coal,110.19,24.21,255,Poor,Plastic,Recycling,42.96,3914.84
08-08-2016,Uttar Pradesh,Meerut,1398892,Coal,145.12,12.83,189,Moderate,Biomedical,Composting,49.6,3654.55
09-08-2016,Uttar Pradesh,Noida,733273,Solar,171.49,7.5,327,Very Poor,Organic,Recycling,48.01,3611
09-08-2016,Uttar Pradesh,Ghaziabad,1713592,Solar,199.63,21.53,292,Poor,Biomedical,Landfill,27.62,3369.43
09-08-2016,Uttar Pradesh,Ghazipur,162241,Wind,201.04,11.34,184,Moderate,E-Waste,Composting,16.77,1837.4
09-08-2016,Uttar Pradesh,Lucknow,3234495,Solar,165.72,12.24,208,Poor,E-Waste,Composting,28.3,3903.78
09-08-2016,Uttar Pradesh,Meerut,1363129,Hydro,196.88,21.28,384,Very Poor,Biomedical,Recycling,48.34,1415.28
10-08-2016,Uttar Pradesh,Noida,730194,Hydro,165.66,6.52,423,Severe,Organic,Incineration,31.45,1249.92
10-08-2016,Uttar Pradesh,Ghaziabad,1685264,Solar,102.27,17.76,352,Very Poor,Biomedical,Recycling,52.73,2677.51
10-08-2016,Uttar Pradesh,Ghazipur,149854,Wind,137.76,10.71,51,Satisfactory,Mixed,Recycling,16.07,4193.8
10-08-2016,Uttar Pradesh,Lucknow,3180698,Hydro,201.21,15.48,341,Very Poor,E-Waste,Landfill,21.62,3420.74
10-08-2016,Uttar Pradesh,Meerut,1430482,Solar,217.93,19.41,281,Poor,Plastic,Incineration,53.74,2201.01
11-08-2016,Uttar Pradesh,Noida,682583,Mixed,109.19,18.44,262,Poor,Organic,Incineration,51.04,3917.69
11-08-2016,Uttar Pradesh,Ghaziabad,1732550,Coal,199.85,16.96,182,Moderate,Biomedical,Landfill,19.36,4564.99
11-08-2016,Uttar Pradesh,Ghazipur,162077,Mixed,121.72,5.16,312,Very Poor,E-Waste,Incineration,24,2748.89
11-08-2016,Uttar Pradesh,Lucknow,3248148,Hydro,181.08,13.57,272,Poor,Organic,Recycling,49.2,4479.43
11-08-2016,Uttar Pradesh,Meerut,1415673,Wind,154.16,17.35,316,Very Poor,Plastic,Recycling,49.68,4788.55
12-08-2016,Uttar Pradesh,Noida,702940,Hydro,178.52,11.36,448,Severe,Biomedical,Incineration,41.05,4544.98
12-08-2016,Uttar Pradesh,Ghaziabad,1713042,Hydro,170.87,14.56,40,Good,E-Waste,Landfill,40.22,4058.63
12-08-2016,Uttar Pradesh,Ghazipur,163766,Wind,216.81,15.48,375,Very Poor,E-Waste,Incineration,53.31,4004.89
12-08-2016,Uttar Pradesh,Lucknow,3184327,Mixed,139.22,20.28,383,Very Poor,Biomedical,Landfill,21.88,3756.56
12-08-2016,Uttar Pradesh,Meerut,1417852,Coal,195.71,24.64,83,Satisfactory,E-Waste,Composting,21.74,1289.36
13-08-2016,Uttar Pradesh,Noida,660683,Mixed,168.57,15.09,232,Poor,E-Waste,Landfill,58.23,4158.56
13-08-2016,Uttar Pradesh,Ghaziabad,1702940,Solar,94.42,22.09,171,Moderate,Biomedical,Recycling,17.29,2524.3
13-08-2016,Uttar Pradesh,Ghazipur,158611,Wind,236.19,5.74,354,Very Poor,Biomedical,Recycling,35.73,1847.6
13-08-2016,Uttar Pradesh,Lucknow,3222658,Solar,157.71,17.4,331,Very Poor,Plastic,Landfill,46,1390.56
13-08-2016,Uttar Pradesh,Meerut,1434116,Hydro,171.95,8.62,212,Poor,Biomedical,Incineration,29.38,1344.81
14-08-2016,Uttar Pradesh,Noida,744998,Wind,213.64,20.92,119,Moderate,Organic,Landfill,50.69,1852.86
14-08-2016,Uttar Pradesh,Ghaziabad,1716509,Coal,137.89,10.81,247,Poor,Plastic,Composting,34.94,1960.91
14-08-2016,Uttar Pradesh,Ghazipur,94058,Mixed,131.4,19.37,408,Severe,Mixed,Landfill,23.71,2122.17
14-08-2016,Uttar Pradesh,Lucknow,3207064,Hydro,178.57,24.35,63,Satisfactory,Biomedical,Landfill,45.5,4631.02
14-08-2016,Uttar Pradesh,Meerut,1403574,Coal,215.01,14.77,423,Severe,Biomedical,Recycling,17.11,4386.34
15-08-2016,Uttar Pradesh,Noida,650635,Solar,221.51,5.55,106,Moderate,Mixed,Recycling,54.2,1788.91
15-08-2016,Uttar Pradesh,Ghaziabad,1702501,Wind,179.3,24.5,327,Very Poor,E-Waste,Composting,45.12,2878.52
15-08-2016,Uttar Pradesh,Ghazipur,93212,Coal,114.9,14.51,224,Poor,Organic,Recycling,45.05,4900.46
15-08-2016,Uttar Pradesh,Lucknow,3189294,Coal,236.39,7.83,42,Good,Biomedical,Recycling,44.55,2919.5
15-08-2016,Uttar Pradesh,Meerut,1447835,Coal,247,10.1,416,Severe,Organic,Landfill,18.23,4192.18
16-08-2016,Uttar Pradesh,Noida,711280,Mixed,153.47,5.17,346,Very Poor,Mixed,Recycling,32.2,2740.36
16-08-2016,Uttar Pradesh,Ghaziabad,1730280,Mixed,248.08,7.29,249,Poor,E-Waste,Recycling,49.27,1270.62
16-08-2016,Uttar Pradesh,Ghazipur,155646,Wind,161.41,18.35,222,Poor,Organic,Incineration,25.22,3119.55
16-08-2016,Uttar Pradesh,Lucknow,3231151,Solar,92.43,15.43,342,Very Poor,Biomedical,Incineration,53.67,2324.43
16-08-2016,Uttar Pradesh,Meerut,1401183,Hydro,200.77,12.45,255,Poor,E-Waste,Landfill,26.04,4116.07
17-08-2016,Uttar Pradesh,Noida,735371,Hydro,104.52,18.16,167,Moderate,E-Waste,Recycling,20.79,1878.86
17-08-2016,Uttar Pradesh,Ghaziabad,1714259,Coal,135.3,15.41,402,Severe,Biomedical,Incineration,55.31,3708.57
17-08-2016,Uttar Pradesh,Ghazipur,164743,Hydro,208.21,13.97,218,Poor,Biomedical,Incineration,52.88,2186.43
17-08-2016,Uttar Pradesh,Lucknow,3242176,Coal,218.77,18.7,100,Satisfactory,E-Waste,Composting,36.63,4821.12
17-08-2016,Uttar Pradesh,Meerut,1402907,Mixed,230.12,9.36,113,Moderate,Biomedical,Composting,57.18,1477.58
18-08-2016,Uttar Pradesh,Noida,695774,Wind,222.5,13.97,78,Satisfactory,E-Waste,Incineration,50.25,2962.64
18-08-2016,Uttar Pradesh,Ghaziabad,1741112,Mixed,90.76,21.51,214,Poor,Plastic,Composting,25.12,2704.44
18-08-2016,Uttar Pradesh,Ghazipur,158294,Solar,231.16,17.41,118,Moderate,E-Waste,Landfill,50.7,2167.34
18-08-2016,Uttar Pradesh,Lucknow,3242323,Solar,239.36,16.17,69,Satisfactory,Organic,Landfill,52.49,4974.89
18-08-2016,Uttar Pradesh,Meerut,1415510,Solar,195.82,13.69,433,Severe,Organic,Landfill,29.51,4612.69
19-08-2016,Uttar Pradesh,Noida,746799,Mixed,210.29,21.83,105,Moderate,Mixed,Composting,19.22,4871.01
19-08-2016,Uttar Pradesh,Ghaziabad,1714650,Hydro,177.23,21.39,106,Moderate,E-Waste,Incineration,59.88,3648.06
19-08-2016,Uttar Pradesh,Ghazipur,77774,Hydro,102.9,17.03,214,Poor,Organic,Landfill,32.99,2586.13
19-08-2016,Uttar Pradesh,Lucknow,3211227,Hydro,211.61,19.13,76,Satisfactory,Organic,Landfill,28.77,1879.88
19-08-2016,Uttar Pradesh,Meerut,1362139,Mixed,165.67,5.49,378,Very Poor,Organic,Landfill,45.75,4627.06
20-08-2016,Uttar Pradesh,Noida,677568,Hydro,90.97,24.32,311,Very Poor,Mixed,Composting,15.53,4708.52
20-08-2016,Uttar Pradesh,Ghaziabad,1716438,Wind,189.59,19.11,126,Moderate,Biomedical,Composting,34.96,2335.38
20-08-2016,Uttar Pradesh,Ghazipur,103571,Mixed,218.68,14.25,112,Moderate,Organic,Recycling,46.42,2863.98
20-08-2016,Uttar Pradesh,Lucknow,3213655,Mixed,188.04,9.61,416,Severe,Biomedical,Landfill,28.95,2552.52
20-08-2016,Uttar Pradesh,Meerut,1379830,Solar,116.15,24.2,408,Severe,Organic,Composting,56.73,2873.98
21-08-2016,Uttar Pradesh,Noida,736831,Mixed,183.21,16.78,380,Very Poor,Mixed,Landfill,38.93,3085.99
21-08-2016,Uttar Pradesh,Ghaziabad,1721934,Wind,134.07,21.42,236,Poor,E-Waste,Incineration,42.29,1426.6
21-08-2016,Uttar Pradesh,Ghazipur,136019,Hydro,190.63,22.51,59,Satisfactory,Plastic,Incineration,38.48,1593.78
21-08-2016,Uttar Pradesh,Lucknow,3154097,Hydro,164.12,9.25,409,Severe,E-Waste,Recycling,46.28,4748.77
21-08-2016,Uttar Pradesh,Meerut,1439944,Coal,157.84,17.67,132,Moderate,Plastic,Incineration,21.22,4098.69
22-08-2016,Uttar Pradesh,Noida,747282,Coal,119.23,6.79,84,Satisfactory,Mixed,Composting,39.25,2798.6
22-08-2016,Uttar Pradesh,Ghaziabad,1666171,Hydro,113.69,10.15,202,Poor,Mixed,Composting,50.11,2007.36
22-08-2016,Uttar Pradesh,Ghazipur,86046,Hydro,111.24,19.14,307,Very Poor,E-Waste,Landfill,24.88,3755.54
22-08-2016,Uttar Pradesh,Lucknow,3206510,Wind,181.84,7.9,216,Poor,Biomedical,Landfill,40.6,2662.67
22-08-2016,Uttar Pradesh,Meerut,1397430,Wind,161.11,15.03,214,Poor,E-Waste,Incineration,52.18,3582.12
23-08-2016,Uttar Pradesh,Noida,693063,Solar,198.08,5.68,320,Very Poor,Organic,Landfill,58.07,3144.1
23-08-2016,Uttar Pradesh,Ghaziabad,1697658,Coal,169.17,14.23,421,Severe,Organic,Composting,20.2,2301.07
23-08-2016,Uttar Pradesh,Ghazipur,108413,Solar,125.5,7.78,292,Poor,Organic,Composting,54.47,2844.65
23-08-2016,Uttar Pradesh,Lucknow,3222144,Mixed,221.32,22.4,106,Moderate,Biomedical,Landfill,56.81,3111.36
23-08-2016,Uttar Pradesh,Meerut,1352984,Wind,191.36,17.67,413,Severe,E-Waste,Composting,16.93,4630.27
24-08-2016,Uttar Pradesh,Noida,739752,Coal,199.55,15.03,122,Moderate,Plastic,Landfill,33.84,4115.46
24-08-2016,Uttar Pradesh,Ghaziabad,1692504,Coal,165.2,19.05,387,Very Poor,Biomedical,Recycling,47.07,1619.19
24-08-2016,Uttar Pradesh,Ghazipur,93664,Mixed,134.84,8.17,301,Very Poor,E-Waste,Landfill,45.04,3225.48
24-08-2016,Uttar Pradesh,Lucknow,3214129,Solar,115.17,22.75,117,Moderate,Plastic,Landfill,41.04,4608.91
24-08-2016,Uttar Pradesh,Meerut,1356921,Mixed,222.43,11.98,46,Good,Plastic,Landfill,15.41,4666.12
25-08-2016,Uttar Pradesh,Noida,651332,Solar,199.91,21.55,250,Poor,Mixed,Landfill,41.13,2548.14
25-08-2016,Uttar Pradesh,Ghaziabad,1662367,Mixed,87.74,18.31,191,Moderate,Mixed,Landfill,55.95,1788.37
25-08-2016,Uttar Pradesh,Ghazipur,95943,Coal,94.7,10.7,235,Poor,Mixed,Composting,44.71,3858.61
25-08-2016,Uttar Pradesh,Lucknow,3229674,Hydro,134.11,19.16,284,Poor,Organic,Landfill,50.2,4121.31
25-08-2016,Uttar Pradesh,Meerut,1406272,Solar,233.75,5.23,171,Moderate,Organic,Incineration,53.3,2598.31
26-08-2016,Uttar Pradesh,Noida,675149,Solar,146.62,11.8,380,Very Poor,E-Waste,Recycling,27.27,4782.51
26-08-2016,Uttar Pradesh,Ghaziabad,1703351,Solar,139.84,5.61,313,Very Poor,Mixed,Composting,52.17,4131.45
26-08-2016,Uttar Pradesh,Ghazipur,126803,Solar,174.03,18.27,314,Very Poor,Biomedical,Landfill,39.63,3756.68
26-08-2016,Uttar Pradesh,Lucknow,3205459,Hydro,195.84,11.29,318,Very Poor,E-Waste,Composting,45.49,3445.54
26-08-2016,Uttar Pradesh,Meerut,1434042,Coal,233.64,9.98,376,Very Poor,Plastic,Landfill,58.28,1770.34
27-08-2016,Uttar Pradesh,Noida,664735,Solar,186.06,19.88,287,Poor,Mixed,Composting,42.62,1791.77
27-08-2016,Uttar Pradesh,Ghaziabad,1742304,Mixed,171.66,24.11,272,Poor,E-Waste,Recycling,58.91,2919.88
27-08-2016,Uttar Pradesh,Ghazipur,144268,Hydro,171.01,23.69,430,Severe,Organic,Landfill,39.33,3762.83
27-08-2016,Uttar Pradesh,Lucknow,3198951,Hydro,247.47,7.53,162,Moderate,Mixed,Landfill,22.34,4438.09
27-08-2016,Uttar Pradesh,Meerut,1403657,Solar,232.73,8.77,259,Poor,Mixed,Composting,29.45,1670.36
28-08-2016,Uttar Pradesh,Noida,708693,Coal,222.16,15.08,293,Poor,E-Waste,Landfill,36.52,3834.43
28-08-2016,Uttar Pradesh,Ghaziabad,1735121,Hydro,84.72,6.55,363,Very Poor,Plastic,Landfill,50.52,2181.65
28-08-2016,Uttar Pradesh,Ghazipur,79985,Hydro,205.05,23.67,195,Moderate,Plastic,Landfill,58.91,4682.99
28-08-2016,Uttar Pradesh,Lucknow,3160251,Wind,229.18,11.84,445,Severe,Mixed,Composting,57.52,2441.88
28-08-2016,Uttar Pradesh,Meerut,1374004,Mixed,141.71,5.02,402,Severe,E-Waste,Composting,44.2,1851.46
29-08-2016,Uttar Pradesh,Noida,733365,Solar,85.55,11.46,347,Very Poor,Organic,Composting,54.68,2807.31
29-08-2016,Uttar Pradesh,Ghaziabad,1708638,Solar,216.76,21.41,336,Very Poor,Biomedical,Landfill,17.54,2911.43
29-08-2016,Uttar Pradesh,Ghazipur,102180,Hydro,153.28,23.88,164,Moderate,Biomedical,Recycling,33.8,3608.59
29-08-2016,Uttar Pradesh,Lucknow,3224594,Mixed,140.62,11.03,367,Very Poor,Mixed,Recycling,30.47,3684.37
29-08-2016,Uttar Pradesh,Meerut,1405156,Mixed,241.17,7.02,118,Moderate,Mixed,Incineration,35.59,3184.72
30-08-2016,Uttar Pradesh,Noida,671421,Coal,204.91,10.04,143,Moderate,Plastic,Recycling,23.15,3072.5
30-08-2016,Uttar Pradesh,Ghaziabad,1713414,Solar,211.77,6.05,213,Poor,Plastic,Composting,50.87,3186.96
30-08-2016,Uttar Pradesh,Ghazipur,163672,Coal,172.51,19.95,307,Very Poor,E-Waste,Recycling,48.7,4705.41
30-08-2016,Uttar Pradesh,Lucknow,3157054,Solar,132.07,6.27,60,Satisfactory,Plastic,Composting,57.95,2882.58
30-08-2016,Uttar Pradesh,Meerut,1394131,Wind,155.01,17.56,308,Very Poor,Mixed,Landfill,28.6,2747.55
31-08-2016,Uttar Pradesh,Noida,671135,Coal,244.07,19.95,268,Poor,Biomedical,Incineration,30.91,4607.05
31-08-2016,Uttar Pradesh,Ghaziabad,1731101,Mixed,197.72,11.21,224,Poor,Biomedical,Incineration,23.11,4856.26
31-08-2016,Uttar Pradesh,Ghazipur,97387,Mixed,167.66,24.01,311,Very Poor,Biomedical,Incineration,32.03,3841
31-08-2016,Uttar Pradesh,Lucknow,3170915,Mixed,80.08,16.36,262,Poor,Plastic,Composting,49.42,2710.57
31-08-2016,Uttar Pradesh,Meerut,1363910,Mixed,143.36,10.84,235,Poor,Organic,Incineration,31.04,1947.07
01-09-2016,Uttar Pradesh,Noida,707565,Hydro,125.1,16.62,369,Very Poor,E-Waste,Incineration,28.73,4628.08
01-09-2016,Uttar Pradesh,Ghaziabad,1692406,Mixed,193.67,18.1,284,Poor,Biomedical,Landfill,36.73,4376.87
01-09-2016,Uttar Pradesh,Ghazipur,106833,Coal,183.37,15.92,211,Poor,Biomedical,Landfill,45.46,4168.26
01-09-2016,Uttar Pradesh,Lucknow,3213678,Wind,246.21,5.18,331,Very Poor,Biomedical,Recycling,39.9,3168.46
01-09-2016,Uttar Pradesh,Meerut,1415269,Coal,171.62,10.05,105,Moderate,Organic,Composting,37.99,3559.33
02-09-2016,Uttar Pradesh,Noida,694963,Solar,191.32,10.52,40,Good,E-Waste,Recycling,33.62,3216.98
02-09-2016,Uttar Pradesh,Ghaziabad,1700099,Hydro,172.72,9.65,72,Satisfactory,Mixed,Landfill,53.31,2160.18
02-09-2016,Uttar Pradesh,Ghazipur,98208,Solar,136.21,11.23,399,Very Poor,E-Waste,Landfill,15.11,4608.01
02-09-2016,Uttar Pradesh,Lucknow,3198674,Solar,219.67,14.84,208,Poor,Biomedical,Composting,36.3,4744.59
02-09-2016,Uttar Pradesh,Meerut,1404050,Mixed,99.1,21.92,414,Severe,Mixed,Recycling,23.58,2341.25
03-09-2016,Uttar Pradesh,Noida,688898,Coal,100.87,15.29,336,Very Poor,E-Waste,Recycling,31.2,2257.88
03-09-2016,Uttar Pradesh,Ghaziabad,1722298,Mixed,221.55,11.86,313,Very Poor,Biomedical,Incineration,49.5,3174.06
03-09-2016,Uttar Pradesh,Ghazipur,134208,Wind,199.28,5.78,216,Poor,Biomedical,Incineration,38.56,4037.57
03-09-2016,Uttar Pradesh,Lucknow,3231913,Solar,220.27,15.28,205,Poor,Biomedical,Composting,54.59,4988.25
03-09-2016,Uttar Pradesh,Meerut,1449621,Mixed,154.97,23.76,166,Moderate,Mixed,Landfill,20.85,4714
04-09-2016,Uttar Pradesh,Noida,746592,Coal,96.36,9.08,316,Very Poor,Biomedical,Landfill,21.69,2429.63
04-09-2016,Uttar Pradesh,Ghaziabad,1748502,Wind,111.38,22.33,388,Very Poor,Plastic,Recycling,50.64,4907.8
04-09-2016,Uttar Pradesh,Ghazipur,148467,Wind,146.71,6.51,313,Very Poor,E-Waste,Incineration,56.14,4117.03
04-09-2016,Uttar Pradesh,Lucknow,3191781,Mixed,169.26,16.45,309,Very Poor,Biomedical,Composting,29.23,1466.7
